,claims,perpectives,undermine_score,support_score,predict_label,gold_label
1698,The music that glorifies violence against women should be banned, It would encourage the viewing of women as helpless victims if this type of music was banned.,2.871123,-2.9789553,0,0
1699,The music that glorifies violence against women should be banned,Banning the music would only make women seen more like victims,2.8972592,-3.0330037999999995,0,0
1700,The music that glorifies violence against women should be banned,"By banning the music, women will continue to be viewed as helpless",2.8015845,-2.8754504,0,0
1701,The music that glorifies violence against women should be banned,"This type of music is degrading to everyone, not just women.",-1.8582575000000001,2.4773955,1,1
1702,The music that glorifies violence against women should be banned,this music harms women and others,-1.9560596000000001,2.6207797999999998,1,1
1704,The music that glorifies violence against women should be banned,It is dangerous to censor art.,2.6773787000000002,-2.7369342,0,0
1705,The music that glorifies violence against women should be banned,Censoring art is extremely bad.,2.6997187,-2.7770544999999998,0,0
1706,The music that glorifies violence against women should be banned,Harmful speech needs to be filtered,-1.5509528000000001,2.0436343999999997,1,1
1707,The music that glorifies violence against women should be banned,"When harmful speech is glorified in music, it leads to bad things in real life. ",-2.073799,2.7107368,1,1
1708,The music that glorifies violence against women should be banned,Filtering hate speech will keep it out of the mainstream and out of our lives.,-1.9989436999999999,2.6556153,1,1
1711,The music that glorifies violence against women should be banned,Violent music can be listened to without people going out and doing what the music says.,2.1188521000000002,-2.1108759999999998,0,0
1712,The music that glorifies violence against women should be banned,A ban is necessary for progress in the status of women.,-1.793869,2.3489957,1,1
1713,The music that glorifies violence against women should be banned,To ban violent music against weapon is to support positive status of women in society.,-1.9089569,2.5089762,1,1
1714,The music that glorifies violence against women should be banned,ban music that glorifies crime because of the influence it has on children,-2.0383484,2.6858907000000003,1,1
1715,The music that glorifies violence against women should be banned,music that glorifies crime should be banned,-2.0926723000000003,2.7036502000000002,1,1
1716,The music that glorifies violence against women should be banned,music that glorifies crime needs to be banned,-2.0906463,2.7119975,1,1
1717,The music that glorifies violence against women should be banned,Defending hip hop artists’ right to free speech,0.41121779999999997,-0.32514232,0,0
1718,The music that glorifies violence against women should be banned,everyone deserves free speech,1.6012796999999999,-1.4704393999999998,0,0
1719,The music that glorifies violence against women should be banned,hip hop artists have a right to free speech,1.3678706,-1.1935296,0,0
1722,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","A tax exemption is a privilege, not a right. ",1.8802883999999997,-1.8362903999999998,0,0
1727,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","Withdrawing the ""parsonage exemption"" on ministers' housing would cost American clergy members $2.3 billion over five years, which would be a major blow to modestly paid men and women who dedicate their lives to helping people in need. ",-0.6994720999999999,0.737344,1,1
1728,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",The tax break given to churches restricts their freedom of speech because it deters pastors from speaking out for or against political candidates. ,0.010399759,0.0040468443,0,0
1729,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","Exempting churches from taxation costs the government billions of dollars in lost revenue, which it cannot afford, especially in tough economic times. ",1.217658,-1.1449809,0,0
1731,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Churches earn their tax exemption by contributing to the public good. ,-1.6931105,2.2218150000000003,1,1
1732,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","Churches contribute to the public good, which is why they deserve to be tax-exempt.",-1.6634125,2.166052,1,1
1733,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Churches are awarded tax exempt status because of their contribution to the public good.,-1.0528403999999998,1.3109188999999999,1,1
1734,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Churches earn their tax exemption by contributing to the public good,-1.6177198999999998,2.1374578,1,1
1735,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","The only constitutionally valid way of taxing churches would be to tax all nonprofits, which would place undue financial pressure on the 960,000 public charities that aid and enrich US society. ",-1.2153662,1.5059489,1,1
1736,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Taxing churches when their members receive no monetary gain would amount to double taxation. ,-0.23914629,0.31713474,1,1
1737,The penny should stay in circulation,The existence of pennies helps raise a lot of money for charities,-2.0764923,2.7266088,1,1
1738,The penny should stay in circulation,A penny can be used for decades and is more cost-efficient to produce than a nickel,-0.041417956,0.07884422,1,1
1739,The penny should stay in circulation,The penny has practically no value and should be taken out of circulation just as other coins have been in US history,0.25687203,-0.15680753,0,0
1741,The penny should stay in circulation,Preserving the penny keeps consumer prices down and avoids harming low-income households,-1.8437414,2.5181541000000003,1,1
1750,CCTV is a threat to freedom,Abuse of information and power by intelligence agencies,-1.7499567999999999,2.3523257,1,1
1751,CCTV is a threat to freedom,Agencies use surveillance to abuse their power.,-0.84529626,1.0426732,1,1
1752,CCTV is a threat to freedom,Power trips can be had by agencies.,-1.4917668,1.9773026000000002,1,1
1753,CCTV is a threat to freedom,Loss of Privacy,-0.8020928,0.93149364,1,1
1762,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Banning Strikes doesn't stop them, but hides them (non solvency)  ",1.3413931000000001,-1.2272453,0,0
1763,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Bans don't stop strikes, they just force unions to use other means.",1.0601287,-0.957174,0,0
1764,Workers in the Transport Sectors Should Be Banned From Going On Strike,"A ban on unions wouldn't be effective, since the unions would just do something else.",1.6946308999999997,-1.5805569,0,0
1767,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Unions shouldn't be able to strike, since it gives them too much power over their employer.",-0.07858919,0.07399309,1,1
1769,The use of atomic bombs against Hiroshima and Nagasaki was justified,The United States need to maximise the effectiveness of its atomic weaponry program before it could be compromised,-0.4490424,0.48575968,1,1
1770,The use of atomic bombs against Hiroshima and Nagasaki was justified,"In order to continue to protect itself effectively, the United States must upgrade the effectiveness of its atomic weapons program.",-0.94008934,1.1872721000000002,1,1
1771,The use of atomic bombs against Hiroshima and Nagasaki was justified,The United States must not allow it's atomic weaponry programs to become compromised. ,-0.40648982,0.42010123,1,1
