,claims,perpectives,opposite_auto,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
992,Open primaries are the most effective method of selecting candidates for elections,Political minorities are more engaged with open primaries.,Political minorities are not more engaged with open primaries.,-1.7408059,2.3092403,1,1,2.1467361,-2.263188,0,1,-4.0039939,4.4559764,1
993,Open primaries are the most effective method of selecting candidates for elections,"If you want political minorities to be more engaged, open primaries can help with that.","If you want political minorities to be less engaged, open primaries can help with that.",-2.0468893,2.6547213,1,1,-2.5574383999999997,2.057334,1,1,0.010444699999999862,0.09728290000000017,1
994,Open primaries are the most effective method of selecting candidates for elections,"Moderate, non-partisan politics are promoted by open primaries.","Moderate, non-partisan politics are not promoted by open primaries.",-1.7702,2.3478541,1,1,1.6816746,-1.7582111,0,1,-3.5284111,4.0295287,1
995,Open primaries are the most effective method of selecting candidates for elections,"Open primaries are beneficial for the nurturing of moderate, non-partisan politics.","Open primaries are not beneficial for the nurturing of moderate, non-partisan politics.",-1.9233985,2.5531702,1,1,2.6188092,-2.7975514,0,1,-4.7209499,5.1719794,1
996,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"The war is too expensive, so a deal needs to be made to end it.","The war is not too expensive, so a deal needs to be made to end it.",0.84978485,-0.80617225,0,1,0.5665518,-0.5987492,0,1,0.25103565000000005,-0.23962044999999998,0
997,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,africa and iraq are proof that power sharing works.,africa and iraq are not proof that power sharing works.,-1.9314425,2.62394,1,1,2.7613237,-2.7418144,0,1,-4.6732569,5.3852637,1
998,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"Afghan history shows failings of foreign invasion, so this campaign is also doomed to failure.  ","Afghan history shows failings of foreign invasion, does not mean this campaign is also doomed to failure.  ",-0.5739639,0.6146897,1,0,2.5933964,-2.5321817,0,0,-3.1061456,3.2080861,1
999,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"The Taliban supports terrorist organizations, so they are not to be trusted. ","The Taliban supports terrorist organizations, so they are to be trusted.",0.60909855,-0.5911935,0,0,-2.865158,2.3431363,1,0,2.95223485,-3.4563515000000002,0
1000,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,you can not trust the taliban because of their support of terrorist groups. ,you can trust the taliban because of their support of terrorist groups.,1.5044365,-1.4470751,0,0,-2.3972821,1.9366261999999999,1,0,3.4410627,-3.8443572,0
1001,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"The Taliban is a cruel and undemocratic regime, and so it should not be given any power.","The Taliban is a cruel and undemocratic regime, and so it should be given any power.",2.1315558,-2.1389036,0,0,1.1306783999999999,-1.3195546,0,0,0.8120012000000001,-1.0082252,0
1002,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,the taliban should not be given power. ,the taliban should be given power.,2.4054637,-2.4726627,0,0,-1.9695224999999998,1.7138944,1,0,4.1193580999999995,-4.4421852,0
1003,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban," The campaign is unpopular among the majority of NATO countries citizens, so we should solve the Afghan problem in diplomatic way, specifically through a power-sharing deal with the Taliban. "," The campaign is not unpopular among the majority of NATO countries citizens, so we should solve the Afghan problem in diplomatic way, specifically through a power-sharing deal with the Taliban.",2.7589974,-2.8749647,0,1,1.8555898999999998,-1.8632116,0,1,0.8957858000000001,-1.0193748000000002,0
1004,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,NATO countries have citizens who are weary of the war so they would welcome such a power sharing settlemetn.,NATO countries have citizens who are not weary of the war so they would welcome such a power sharing settlemetn.,-1.7701886,2.390307,1,1,-3.1725953,3.0186076,1,1,1.2484190000000002,-0.7822882999999998,0
1005,Gabon hosting the Africa Cup of Nations was a good thing,The ACN in Gabon shows what can be done by smaller African nations,The ACN in Gabon shows what can't be done by smaller African nations,-1.7472498,2.3434567,1,1,0.62600136,-0.77715236,0,1,-2.52440216,2.96945806,1
1006,Take a visit the Yasukuni Shrine,Honouring war criminals is wrong,Honouring war criminals is not wrong,0.053187177,-0.04713486,0,0,0.8519089,-0.9893456,0,0,-0.9361584230000001,0.80477404,1
1007,Take a visit the Yasukuni Shrine,"War criminals should not be honored, even after they're dead.","War criminals should be honored, even after they're dead.",-0.35552633,0.34514046,1,0,-1.7387148999999997,1.5041031999999999,1,0,1.1485768699999999,-1.3935744399999996,0
1008,Gambling must be banned,Casinos are often used to mask criminal activity,Casinos are not often used to mask criminal activity,-0.82632136,0.97660404,1,1,1.7513801,-1.728705,0,1,-2.55502636,2.7279841400000002,1
1009,Gambling must be banned,Criminal activity is often hidden by casinos.,Criminal activity is not often hidden by casinos.,-0.47592556,0.5345956999999999,1,1,0.49458054,-0.6554601999999999,0,1,-1.13138576,1.02917624,1
1010,Gambling must be banned,It is impossible to effectively ban gambling,It is not impossible to effectively ban gambling,0.25125113,-0.266669,0,0,2.7781613,-2.7413845,0,0,-2.49013337,2.5114923,1
1011,Gambling must be banned,Gambling is too popular to ban entirely.,Gambling is not too popular to ban entirely.,0.3276819,-0.20805097,0,0,2.779705,-2.6951107999999997,0,0,-2.3674288999999997,2.57165403,1
1012,Gambling must be banned,Trying to ban gambling is a waste of time.,Trying to ban gambling is not a waste of time.,-0.27310634,0.24609514,1,0,1.7233019,-1.8969405,0,0,-2.17004684,1.96939704,1
1013,Gambling must be banned,Gambling is addictive and psychologically harmful,Gambling is not addictive and psychologically harmful,-1.4581571,1.8431942,1,1,-0.34520066,-0.12552172,1,1,-1.58367882,1.49799354,1
1014,Gambling must be banned,It is difficult for someone to stop gambling and it harms an individual psychologically.,It is not difficult for someone to stop gambling and it harms an individual psychologically.,-0.68008745,0.7586647,1,1,1.162103,-1.1971287,0,1,-1.87721615,1.9207677,1
1015,Gambling must be banned,Gambling is damaging to the psyche and addictive.,Gambling is not damaging to the psyche and addictive.,-1.6231956,2.1055279,1,1,-0.45050633,0.22253957,1,1,-1.4006560300000002,1.6550215699999997,1
1016,Gambling must be banned,Families are negatively impacted by the presence of a gambler.,Families are not negatively impacted by the presence of a gambler.,-0.97199947,1.1871451,1,1,-1.6358546,1.438966,1,1,0.46696653,-0.4487095000000001,0
1017,Gambling must be banned,Gambling is associated with other forms of addiction and harmful behaviour,Gambling is not associated with other forms of addiction and harmful behaviour,-1.8913273,2.510109,1,1,-1.6384553,1.5634270000000001,1,1,-0.3279002999999998,0.8716537,1
1018,Gambling must be banned,Gambling is often only one of a number of addictions and harmful behaviors displayed by an individual.,Gambling is not often only one of a number of addictions and harmful behaviors displayed by an individual.,-1.8828576,2.5122342,1,1,1.2658,-1.3748441,0,1,-3.2577017,3.7780342,1
1019,Gambling must be banned,Gambling is simply a leisure pursuit,Gambling is not simply a leisure pursuit,-0.42946398,0.44784856,1,0,0.60330766,-0.7941776999999999,0,0,-1.2236416799999998,1.05115622,1
1020,Religious symbols in public buildings must be banned,Religious symbols are a reason for division within Western society. ,Religious symbols are not a reason for division within Western society.,0.19886476,0.0021870919,0,1,2.0408254,-1.9686171000000001,0,1,-1.7697523400000001,2.0430124919000003,1
1021,Religious symbols in public buildings must be banned,Banning religious symbols is just a way of unfairly targeting people.,Banning religious symbols is not just a way of unfairly targeting people.,-1.0827194,1.3697069,1,0,-0.67483723,0.3635869,1,0,-0.7191325,0.69486967,1
1022,Any work that is not released under a creative commons license shouldn't be funded,Creative commons is not a good option for many government works,Creative commons is a good option for many government works,0.4815449000000001,-0.40168822,0,0,0.5206043,-0.91811544,0,0,-0.4365705399999999,0.11891608000000004,1
1023,Any work that is not released under a creative commons license shouldn't be funded,Government tends not to like creative commons.,Government tends to like creative commons.,-0.29978663,0.2824343,1,0,0.7425440999999999,-0.97097117,0,0,-1.2707578,1.0249784,1
1024,Any work that is not released under a creative commons license shouldn't be funded,It's best for government not to use creative commons as an option. ,It's best for government to use creative commons as an option.,-0.21377295,0.17875782,1,0,1.0403848,-1.231121,0,0,-1.44489395,1.21914262,1
1025,Any work that is not released under a creative commons license shouldn't be funded,The creative commons is a more effective means for artists to build and expand their reach and markets than traditional copyright licensing arrangements,The creative commons is not a more effective means for artists to build and expand their reach and markets than traditional copyright licensing arrangements,0.47277874,-0.2658459,0,1,0.40398985,-0.36895642,0,1,0.10382231999999997,0.13814394999999996,1
1026,Any work that is not released under a creative commons license shouldn't be funded,Artists are better off when using creative commons licenses.,Artists are not better off when using creative commons licenses.,-0.72597253,0.8345619000000001,1,1,2.2323256000000002,-2.1878357000000004,0,1,-2.9138082300000003,3.0668875000000004,1
